49330|Haupttätigkeit (wirtschaftlicher Schwerpunkt): Betrieb von Taxis (Personenbeförderung mit Fahrzeug mit Fahrer auf Abruf) - Anteil 80 %

49200|Güterbeförderung im Eisenbahnfernverkehr
49420|Umzüge und Transport
49330|Taxiverkehr
49330|Patiententransporte für die Sozialversicherungen
49330|Taxiverkehr
49320|Personenbeförderung im Gelegenheitsverkehr auf der Straße
53200|Zeitungszusteller
52230|Bodendienste auf Flughäfen
49330|Nicht linienmäßiges Personenbeförderungsgewerbe, Taxiverkehr
53200|Kleintransporte mit Paketzustellung
49330|Personenbeförderung
49330|Taxi
49330|Beförderugn von Patienten und Menschen mit besonderen Bedürfnissen
52310|Vermittlung von Dienstleistungen / Transport
49330|Personenbeförderungen
52310|Vermittlung von Transportdienstleistungen
Ich bin spezialisiert auf die Vermittlung von Transportdienstleistungen und agiere als Schnittstelle zwischen Kunden und Industrie- sowie Handelskunden. Dabei verfüge ich über keine eigenen LKWs, Equipment oder sonstige Transportmittel, sondern koordiniere ausschließlich die passende Dienstleistung gemäß den individuellen Anforderungen des Auftraggebers.
52260|Mit der Bestätigung von xx-xx-2020 wurde uns ÖNACE 52.29-0 korrekt zugeordnet. Bitte weiterhin verwenden.
49310|Personenbeförderung im Linienverkehr auf der Straße
49310|Personenbeförderung im Linienverkehr auf der Straße
49330|Personenbeförderung mittels Taxi
52260|Expressdienstleister
52109|Dienstleistung Lagerung, Übernahme von BIO Getreide %
49330|Fahrgastbeförderung/Fahrdienste
49310|49.31 Personenbeförderung im Linienverkehr auf der Straße
49330|Taxidienste
52260|Transportlogistik
52230|Lagerwirtschaft Flugverkehr
52260|Verzollungsagent für Expressdienstleister
52213|Erbringung von Eisenbahnverkehrsdienstleistungen aller Art
49320|Gelegenheitsverkehr im Bereich des Landverkehrs
49330|100% der wirtschaftlichen Tätigkeit erfolgt durch Krankenbeförderung. Das entspräche "Krankentransporte in Fahrzeugen ohne Sanitätspersonal und ohne lebensrettende Ausrüstung" mit PKW. Leider ist keine entsprechende Klassifizierung vorhanden. Wir ersuchen daher um eine manuelle Zubuchung.
52219|Grenzüberschreitender Güterverkehr mit 1 Lkw
52219|Begloeitservice
51210|Vercharterung von Luftfahrzeugen, Flugrettung
52260|Wir erbringen Dienstleistungen im Bereich der Zollabwicklung und tritt als Anmelder für verschiedene Zollverfahren auf, darunter die Überführung in ein Zolllager sowie Import- und Exportverfahren. Dabei vertritt sie Einführer und Ausführer und ist selbst nicht Eigentümer der Ware, sondern übernimmt ähnliche Aufgaben wie ein Spediteur oder Zollagent. Die Waren selbst befinden sich in Lagern innerhalb der EU, jedoch außerhalb Österreichs.
52260|Dienstleistungen im Bereich der Zollabwicklung
49330|Taxi Gewerbe
52260|Speditionstätigkeiten und Logistik
52211|Parkhäuser und Parkgaragen
49330|Personenbeförderung mit PKW
52240|Die Geschäftsbereiche gliedern sich in Terminal- und Depotleistungen und umfassen sowohl den Umschlag und die Lagerung von Containern, als auch verschiedene Serviceleistungen, wie beispielsweise Containerreparaturen. Darüber hinaus betreibt WienCont Handel mit und Vermietung von Büro-, Wohn-, Lager-, Sanitär-, Spezial- und Transportcontainern sowie Office-Lösungen.
52250|Logistik
52250|Erbringung von sonstigen Dienstleistungen für den Verkehr
55202|Ich hatte bis 24.12.2024 nur einen Handel in dem ich Wein und Getränke verkauft habe. Dieses Unternehmen habe ich als Kleingewerbe geführt. Nun habe ich ein Appartementhaus dazu eröffnet, führe nun den Handel und das Appartementhaus parallel als Einzelunternehmen.
49330|Taxi unternehmen
52109|Lagerung  von Obst
55201|Beherbergung und Gastronomie - Schutzhütte
49410|Güterbeförderung auf der Straße bis 3,5t hochzulässiges Gesamtgewicht
52260|Spedition (nicht: Güterbeförderung)
49320|Personenbeförderung im Gelegenheitsflugverkehr
52250|Erbringung von Transportdienstleistungen für den Verkehr
49310|Personenbeförderung im Gelegenheitsverkehr mit Fahrzeugen für 10 oder mehr Personen und Reisebüro   Postdienste werden nicht mehr betrieben
49330|Taxiverkehr
52260|Spedition 52.26-0
49110|Eisenbahn, Personenbeförderung im Fernverkehr
51210|Vermittlung von Luftfrachträumen
49410|Güterbeförderung auf der Straße, Frächterei
49330|Personenbeförderung Taxi
52260|Spedition und Lagerei
52260|Spedition
52260|Die Haupttätigkeit der BTG Spedition und Logistik GmbH ist jene einer Spedition (52.26-0). Bitte stellen Sie daher unsere Haupttätigkeit um. Die Nummer 52.25-0 ist nicht mehr erforderlich.
49200|Die Haupttätigkeit 49.20-0 trifft auf uns zu. Die Nebentätigkeit 52.26-0 trifft nicht auf uns zu. Bitte diese entfernen.
52260|Spedition (nicht: Güterbeförderung)
49330|Personenbeförderung mit Fahrzeug mit Fahrer auf Abruf
49330|Taxiverkehr
49330|Personenbeförderungsgewerbe, Handlungen, Geschäfte und Maßnahmen die zur Einrichtung des Gesellschaftszwecks förderlich sind
52260|Bitte die Eintragung wie laut Firmenbuch vornehmen: 
Hauptbranche: Erbringung von sonstigen Dienstleistungen für den Verkehr (52.26-0)
Nebenbranche: Erbringung von Logistikdienstleistungen (52.25-0)
49330|Flughafentransfer, Vermietung von Fahrzeugen ohne Fahrer
49330|Krankentransporte
49330|Bikeguide
55202|Private Zimmervermietung
49120|Personenbeförderung im Linienverkehr auf der Straße, der Eisenbahn sowie Reisebüro
49110|Personenbeförderung im Eisenbahnverkehr
52260|siehe H 52.26-0
56111|Weinbar
49330|Taxiverkehr
49420|Kleintransporte, Umzüge
49330|Personenbeförderung
49320|Personenbeförderung im Gelegenheitsverkehr auf der Straße
49330|Taxiverkehr
52260|Transport und Logistik
49330|Taxiverkehr
49200|Güterbeförderung im Schienenverkehr
49330|Personenbeförderungsgewerbe mit Pkw ? Taxi, mit 3 Pkw
52310|Vermittlungstätigkeiten für die Güterbeförderung H52.31-0
49320|Personenbeförderung im Gelegenheitsverkehr mit Omnibus und Pkw, Schülerverkehr und Krankentransporte
53200|Durchführung von Arzneimitteltransporten
49330|Personenbeförderung mit  Fahrzeug mit Fahrer auf Abruf
49330|Taxiverkehr
49330|Personenkraftwagenvermietung mit Fahrerin und Fahrer
56300|Ausschank von Getränken
49330|Taxiverkehr
55202|Ferienhäuser und Ferienwohnungen
49320|Sonstige Personenbeförderung auf Straßen
56300|Billardcafe- Billardtische, Cocktails, Bar, Caffeehaus,
49320|Autobusunternehmen (nicht: Linienverkehr)
49330|Verkehr - Taxiverkehr, Taxivermittlung am Flughafen-Wien-Schwechat
55202|Beherbergung
55101|Hotel garni 3-Sterne Betrieb
55201|Beherbergung von Schulklassen und Feriencamps.
49200|Güterbeförderung im Eisenbahnfernverkehr
56220|Schulkantine
55202|Vermietung von Zimmer & Appartements
56300|Cafe
55202|Ferienhäuser und Ferienwohnungen
55202|Vermietung Gästeappartement
55900|Studentenheim (nicht: mit Schule verbunden)
55202|Appartementhaus
56300|Nebentätigkeit mit 25.4.2017 beendet. Haupttätigkeit stimmt in der Unterklasse 56.30-0 (Ausschank von Getränken)
55202|Vermietung von Ferienwohnungen in größen 4 bis 10 Personen
55201|Jugendherberge
55202|Ferienwohnungen
56300|Beherbergung u. Gastronomie
52250|Transportlogistik
55202|Privatzimmervermietung
56220|Bitte ändern auf 56.22-0, wir sind Caterer und Erbringer sonstiger Verpflegsleistungen
51100|52.23-0 Erbringung von sonstigen Dienstleistungen für die Luftfahrt
Pilotentätigkeit für unterschiedliche Luftfahrtunternehmen
im In- und Ausland zu 100%
56210|Event-Caterer
55202|Beherbergung
49330|Personenkraftwagenvermietung mit Fahrerin und Fahrer
49330|Taxiverkehr
52260|Meiner Einschätzung zufolge, müsste die korrekte Zuordnung 52.26-0 SPEDITION sein. Leider kann ich die Änderungen aber nicht eingeben.
55101|Hotel
56113|Cafe  mit ausschließlich Pizza und Toast
55202|Ich vermiete eine Ferienwohung
55202|Ferienwohnungen
55201|Jugendherberge
55202|Ferienwohnung
55202|Vermietung von Ferienhäusern
56210|Erbringung von Cateringleistungen
56300|Cocktailbar
55202|Vermietung von Ferienwohnungen
55202|Beherbergung
55202|Appartementsvermietung
55102|Vermietung von Hotelzimmern mit Bettenmachen, Frühstücksbuffet, Halbpension
56300|Ausübung des Gastronomie- und Veranstaltungsgewerbes Ausübung von Eventconsulting und Promotionstätigkeiten
56220|Vermittlungstätigkeiten, Gastronomie
49330|Taxi;
55202|Ferienwohnungen und Apartments
55202|Apartmenthaus Betrieb
53200|Lieferdienst
56220|Catering
55202|Appartement Vermietung
55101|Beherbergung u. Gastronomie
49330|Taxiverkehr
52310|Vermittlungstätigkeiten, Frachttransport
52211|Parkgarage
55202|Ferienhäuser und Ferienwohnungen
55202|Ferienwohnung
55202|Ferienwohnung
49340|Personenbeförderung mit Seilbahnen und Skiliften
55202|Ferienwohnung
55202|Vermietung von Appartements an Gäste
55202|Vermietung von Ferienbungalows
56300|Barbetrieb
55102|Unterklasse 55.10-2
56111|Gastwirtschaft (nicht: Schwerpunkt Beherbergung)
55202|Appartmenthaus
49340|Hotel
52260|Speditionstätigkeiten
55102|Meine Hauptaufgabe ist eine Frühstückspension 55.10-2 nur 1 Zimmer ist für einen Mitarbeiter vermietet 55.90-0
55202|Privatzimmervermietung
55202|Ferienwohnung
55201|Wegfall der Klassifizierung 55.90-0 im Jahr 2024. Ausschließlich Umsatzerlöse aus der Klassifizierung 55.20-1
55202|Vermietung Ferienhäuser und Ferienwohnungen
56210|Event-Caterer
56220|Anwendungsberatung für Großküchentechnik
55202|Ferienwohnung
55202|Vermietung von Ferienappartements
55201|553.044,30? aus Beherbergung von Schulklassen und Feriencamps.
52260|Grenzspedition. Bereitstellung von Zolldokumenten für nicht EU-Staaten.
55202|Beherbergung Ferienhaus
55102|Gästehaus
55201|Schutzhütte, Schwerpunkt Beherbergung
55201|Schutzhütte, Erlöse aus Verkauf von Getränke und Essen; Nächtigungsentgelt wird zu 80% an die besitzende Sektion abgeliefert
55202|Haupttätigkeit: Vermietung von 7 Ferienwohnungen und einem Einbettzimmer.
Nebentätigkeit: Online-Marktplatz für regionale Lieferanten wie Bäcker und Direktvermarkter sowie Gastgeber die den Gästen Produkte bzw. Dienstleistungen (Massagen,...) anbieten
55202|Beherbergung
49340|Seilbahnverkehr
56300|Ausschank von Getränken
49340|Zeitraum - Schätzung? ÖNACE? Betrieb von Sportanlagen, zu denen auch der Betrieb von Seilbahnen, Skiliften und Sesselliften gehören kann, siehe 93.11-9, Seilbahnen, Gewerbe, Schlepplifte, Seillifte, Bandförderer, Märchenwiese, Gastgarten, Verleihe, Verleih von Sportgeräten, Parken und Garagierung, Vermietung und Verpachtung, Beförderungen von Personen und Sachen, Sportgeräte usw., Dauerveranstaltungen wie Halfpipe, Rodelhügel, Geochaching, Snowpark, Rails, Kicker, Transporgenehmigungen: Mountaincarts, Bikes, Fahrräder, Biken, Pistenrettung, Lawinensprengungen usw.
55202|Vermietung Appartement
49340|Personenbeförderung mit Schlepplift
55202|Ferienhäuser und Ferienwohnungen
56111|Restaurant-Cafe
56111|Die Haupttätigkeit ist Restaurants und Gaststätten, die Jugendherberge und Schutzhütte ist seit 1. 1. 2016 weggefallen.
55202|Privatzimmervermietung von Ferienwohnungen
56300|Bar
55202|Österreich
56112|Jausenstation ohne Beherbergung
55202|Ferienwohnung
56120|Maronibrater
56120|Maronibrater
56120|Maronibrater
56120|Maronibrater
56120|Maronibrater
56120|Maronibrater
56220|Kantine
55202|Ferienwohnungen
55202|Vermietung von Ferienhäuser ohne tägliche Reinigung
55202|Vermietungstätigkeiten
56112|Buschenschank im Rahmen der Land u. Forstwirtschaft
55202|Vermietung von Ferienhäusern mit Kundenbetreuung und Endreinigung > ÖNACE 55.10-1 ??
55202|Vermietung Ferienwohnungen
56220|Catering für KiGa, Schulen, Firmen, Bewohner:innen von Seniorenheim
56111|Berggastronomie und Beherbergung
56220|Catering
55202|Ferienwohnung
52109|Vermietung und Verpachtung / Büro und Lager
55202|Ferienhäuser und Ferienwohnungen teilw. täglichem Bettenmachen und Reinigen
56111|Restaurant
56300|Barbetrieb
56300|Klassischer Bar- und Discobetrieb
49200|Güterbeförderung im Schienenverkehr
55300|Beherbergung
55202|1 Ferienwohnung
55202|Beherbergung
55202|Touristische Vermietung einer Ferienwohnung
55202|Privatzimmervermietung, Appartementvermietung
55202|Kurzzeitvermietung Ferienhaus
55201|Der Imbissstand war nur in der Wintersaison 20/21 geöffnet.
55202|Ferienwohnungen
55202|Vermietung von Apartments mit Aufenthalsraum (Frühstück, Getränke, Kuchen)
55202|55 20 2
55202|Ferienwohnung
55201|Beherbergung und Gadstronomie
55202|Apartmenthotel
55202|Pension
56220|kantine  und catering
56300|Ausschank von Getränken
55202|Ferienwohnung
49320|Autobus-Gelegenheitsverkehr
49330|Taxiverkehr
56220|Kantine
49330|Wien , Schwechat
55202|Vermietung von Ferienwohnungen
56300|Verabreichung von Speisen jeder Art und Ausschank von Getränken
55202|Vermietung von Ferienwohnungen
49410|Zuordnung zu 494 ist korrekt.
56300|Kaffeeausschank, mobil
55202|Ferienhäuser und Ferienwohnungen
49340|Seilbahnverkehr
56300|Verabreichung von Getränken und Speisen
50300|Beförderung von Fahrgästen in der Binnenschifffahrt, Ausbildungen in der Binnenschifffahrt,
55202|Vermietung von Ferienwohnungen und Häusern
49330|Peronenbeförderung mit Fahrzeug
49330|Vermiertung von acht PKWs und einem Wasserfahrzeug
55202|Appartementhaus
52219|Begleitung von Sondertransporten
56111|Restaurant
55202|Ferienhäuser und Ferienwohnungen
55202|Bereitstellung von kurzzeitigen Unterkünften
55202|Ferienhäuser und Ferienwohnungen
55202|Ferienhäuser und Ferienwohnungen
55201|Gastronomie (Beherbergung aus Brandschutztechnischen Gründen nicht möglich)Keine Beherbergung.
56210|Event-Caterer
56300|Bar
55202|Ich bin hauptberuflich als Angestellter tätig; die Vermietung von Ferienwohnungen ist eine Nebentätigkeit
55202|Ferienwohnung
56220|Betriebskantine
56300|

  Bar 
56210|Pizza Catering
55202|Gewerbe mit 31.12.2024 abgemeldet
52220|es wird eine Bunkerstation betrieben
56220|Umsatz aus Sonstige Caterer und Erbringung sonstiger Verpflegungsdienstleistungen
55202|Vermietung von Appartments
49330|Taxigewerbe
49330|Personenbeförderung
55202|Ferienwohnung
51100|Bedarfsflugverkehr
56112|Verabreichung von Speisen in einfacher Art: 60% // Ausschank von Getränken 37% // Sonstiges (Souvenirs) 3%
49340|Personenbeförderung mit Seilbahnen und Skiliften
56111|Diskothek
56112|Gastronomie
55300|Campingplatz und Jugendherberge
55202|Ferienhäuser und Ferienwohnungen, Immobilienvermittlung
52320|Vermittlungstätigkeiten, Personenbeförderung
49320|Personenbeförderung im Gelegenheitsverkehr
55202|Ferienhaus
55102|Beherbergung von Gästen in Zimmern und Apartments, mit Frühstück
55101|Hotel
55202|Ich vermiete lediglich 2 Ferienwohnungen als Kleinunternehmer jedoch keine gewerbliche Vermietung
56111|Restaurant
55202|Vermietung von Ferienwohnungen
49410|Güterbeförderung auf der Straße, Frächterei
49330|Taxiverkehr
55202|Vermietung Ferienwohnung /
52250|H52 .2
55202|Appartements
52260|Spedition (nicht: Güterbeförderung)
55202|Ferienwohnung
56220|Mitarbeiterverpflegung
49330|Personenbeförderungsgewerbe mit Pkw ? Taxi, mit 10 Pkw
55101|Hotel
55202|Ferienhaus
49410|lt. Email : 49410 Güterbeförderung im Straßenverkehr betrifft die Haupttätigkeit.

55202|Appartementhaus
55202|Vermietung von Ferienwohnungen
55102|Gästehaus
55202|Vermietung Ferienhaus
56300|Ausschank von Getränken
49330|Personenkraftwagenvermietung mit Fahrerin und Fahrer
56120|Die Mobile Gastronomie Ist meine Haupttätigkeit. Die Nebentätigkeit ist die Unterklasse 46.12-0
55202|Ferienhäuser und Ferienwohnungen
49340|Seilbahnverkehr
55201|Beherbergung und Verpflegung
49330|Personenbeförderung mit PKW ( TAXI )
55202|Ferienwohnung
55300|Campingplatz
55202|Ferienwohnung
56210|Event-Caterer
56220|Catering Verpflegung mit Speisen und Getränken
55201|Alpenvereinsschutzhütte
55202|Appartements
56111|Wir sind eine Schutzhütte der Kat. I
49330|Taxiverkehr
49330|Taxidinste
49330|Personenbeförderung mit Fahrzeug mit Fahrer auf Abruf
55900|Personalhaus
56300|Gastronomie
55202|Beherbergung
49310|Personenbeförderung auf der Straße, mit Fahrplan
52211|H 52.21-1 Betrieb von Parkplätzen oder Parkhäusern
49320|Sonstige Personenbeförderung im Landverkehr a.n.g.
55300|Vermietung v Stellplätzen, Fewo, Mietcaravans, M-Bikes; Versorgung der Gäste mit SB-Shop, Restaurant;
49330|Personenbeförderung auf der Straße, ohne Fahrplan
52260|Erbringung von sonstigen Dienstleistungen für den Verkehr
56210|Catering, Erzeugung und Lieferung von Speisen
49330|Taxiverkehr
56300|Bar
55202|Beherbergung
55102|Sonstige Beherbergungsstätte
55900|Hotel, Studentenheim
49320|Mietwagen mit Fahrerin und Fahrer
52260|Kühlwagentransporte
56300|Gastgewerbe Bar
52109|Lagerhaltung/Logistic Services im Rahmen einer 7x24x365 Hochverfügbarkeitslogistik. Logistiklösungen in den Bereichen Computer/IT & Peripherie, Kiosk Business, etc.. Retourenmanagement, etc.. Generell Logistik-Dienstleistungen (Lagerhaltung / Aufbereitung / zusammenstellen benötigter Komponenten, etc. ) mit "Mehrwert"
55202|55.20-3 Ferienhäuser und Ferienwohnungen
55202|Ferienwohnung
56300|Gastronomie
56112|Gastgewerbe gemäß §111 Abs.1Z.2 GewO 1994, eingeschränkt auf kalte Speisen, Toasts, Gulasch und heiße Wurstwaren sowie den Ausschank von Getränken in der Betriebsart Cateringbetrieb;
52250|1.Haupttätigkeit: Internationale Beratung und Vermittlung Leistung im Bezug der Transport Dienstleistungen
55102|Zimmer mit Frühstück, Donnerstag Stammtisch, Sonntag 10:00 bis 12:00 Frühshoppen
49420|- Büroübersiedlungen / Projektumzüge; -De- Montagetätigkeiten für Neumöbel; - Internationale Umzüge; - Aktenarchivierung; - Fuchs Full Service; -Kunsttransporte; - Spezialtransporte
56113|Kaffeehaus
52250|Passende vorgeschlagene Unterklasse wäre evtl. H 52.25-0 Erbringung von Logistikdienstleistungen.

51100|Management und Verchartern von Business Jets
56220|Kantine
56210|Event-Caterer, Buffets
49330|Personenbeförderung mit Fahrzeug mit Fahrer auf Abruf
49340|Personenbeförderung mit Seilbahnen und Skiliften
56300|Gastronomie
55202|Betreiben einer Unterkunft für max. 23 Personen, fokussiert auf ausländische Unternehmen, die in Österreich eine Baustelle betreiben und kurzfristig eine Unterkunft für ihre Mitarbeiter brauchen
49330|Taxiverkehr
55202|Vermietung einer Ferienwohnung
55400|Unterkunftsvermittlung im Alpinen Ski Weltcup - hauptsächlich während der Hahnenkamm-Rennen in Kitzbühel. sowie während der Sommermonate, einschließlich Herbstbuchungen.
56220|Catering und Kantinenbetrieb bei Sportveranstaltungen
56300|Cocktailbar
55202|Vermietung Ferienwohnungen
56300|Ausschank von Spirituosen
55102|Frühstückspension
55101|Wir sind ein Hotelbetrieb
56220|Schulkantine
55202|Kurzzeitvermietung
49340|Stüberl
55202|Vermietung von Ferienhäusern/Ferienwohnungen
55202|kurzzeitige Beherbergung von Besuchern und anderen Reisenden incl Mahlzeiten, Freizeitaktivitäten und andere Dienstleistungen
55202| Apartments.
55900|Privatzimmervermietung
55101|Hotel
55202|Vermietung
49330|Taxiverkehr
55101|HT: 55101, NT: Appartements ohne Verpflegung 55202
55202|Ferienwohnung
49330|Personenbeförderung Taxi
55202|Vermietung Ferienwohnungen
56300|Aussschank von Getränken zum unmittelbaren Verzehr durch Gäste bei Theater-, Tanz-, Konzerveranstaltungen.
55202|Ferienhäuser und Ferienwohnungen
55202|Almhütte
55202|Apartmenthaus
56210|Mietkoch
56220|Catering
56300|Ausschank von Getränken
56300|Ausschank von Getränken
49340|Beförderung mit Bahn und Binnenschiffahrt
55300|Camping, Gastronomie
56111|Schutzhütte (nicht: Schwerpunkt Beherbergung)
55202|55.20-2
56112|100% Heurigenlokal mit Speisen
55202|Vermietung Appartements
55202|Vermietung Apartments
53200|50% DPD PickUp Paketshop + GLS Paketshop + UPS Access Point? Paketshop + Hermes Paketshop + DHL Express Service Point Paketshop
27% Western Union Geldtransfer + MoneyGram Geldtransfer + Ria Money Geldtransfer
23% Webdesign + Webprogrammierung
56210|Event-Caterer
56112|HT: Imbiss, NT: EH, Ferientwohnung
55102|Frühstückspension
56210|Auslieferung von Speisen und Getränken
56210|Vermietung 50%, Eventlocation 50%
49340|Nebentätigkeit Unternehmensberatung ist NICHT richtig, richtig ist die Haupttätigkeit 49.34-0 Personenbeförderung mit Seilbahnen und Skiliften.
49340|Die Haupttätigkeit ist die Personenbeförderung mit Seilbahnen und Skiliften
55202|Vermietung von Ferienwohnungen
55202|Ferienhäuser und Ferienwohnungen
56220|Laut Rücksprache mit der WKS erscheint die ÖNACE 56.22-0 Sonstige Caterer und Erbringung sonstiger Verpflegungsdienstleistungen am passendsten für mein Unternehmen.
55202|Ferienwohnung
56300|Ausschank von Spirituosen
55202|Vermietung von Ferienhäeuser
56210|Catering 
56112| Haupttätigkeit Imbiss  Nebentätigkeit Event Catering 
55101|Suiten/Apartments mit Frühstück
56113|Cafe
49310|Schulbus und Patiententransport
55102|Sonstige Beherbergungsstätten
56220|Beschreibung meiner Hauptberufes :
Auf Bestellung liefere ich meinen Kunden Konditoreiwaren z.B. bei Taufen, Erstkommunionen, Firmungen, Hochzeiten, Geburtstagen und sonstigen Anlässen.
Meistens werden Torten, Schnitten, Teegebäck usw. bestellt.

 Beschreibung der Nebentätigkeit :
Meine frühere Haupttätigkeit ist seit November 2018 zur Nebentätigkeit geworden. Privatunterricht in Gitarre, Klavier und Gesang gebe ich in kleinerem Rahmen.
56113|Cafehäuser - gültig seit 2021; der Einzelhandel mit Fleisch wurde Ende 2020 aufgegeben
49330|Reine Personenbeförderung (Taxi)
53200|Zeitungszusteller
56210|Catering
55201|Jugendherberge
56112|Kiosk und Buffet mit Ausschank und Verabreichung von Speisen. 
ÖNACE-Code: 56.11-2
55101|Hotelbetrieb
55300|I 55.3 Campingplätze
56112|Anbieten von Getränken an Kunden
49410|Güterbeförderung im Straßenverkehr
